age,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
54,4.110092073748675,74.51176871857164,3537.439351255713,Month-to-month,Electronic check,Fiber optic,0,1,1,0,0,1,0
65,1.7206792628377676,30.0620861730889,573.3619535429935,Two year,Credit card,No,0,1,1,0,1,0,0
38,0.8477088815454528,54.22478325307809,845.9067978889992,One year,Credit card,DSL,1,0,0,1,0,0,0
37,3.2492237287587145,59.901060591928214,2408.032475475453,One year,Electronic check,DSL,1,0,1,1,0,1,0
41,1.5542705258093839,70.12341211388556,1544.817761494714,One year,Electronic check,No,1,0,1,1,1,0,0
57,0.16519923092348773,88.86622011854251,315.7109828438457,Month-to-month,Mailed check,DSL,0,1,1,0,1,0,0
26,1.668732946149207,49.56518370806435,1016.7128675825937,One year,Mailed check,DSL,1,1,1,0,0,0,0
43,4.772336605846908,55.04076306364316,3182.2172875665597,Month-to-month,Mailed check,DSL,0,1,0,1,1,0,1
54,1.0093976138574237,54.749317787068996,659.5079648273864,Month-to-month,Mailed check,No,1,0,1,1,1,1,0
47,0.7028796334648795,48.96944819790917,239.25507201923566,One year,Bank transfer,DSL,1,1,1,1,1,1,0
42,0.30973060325925683,58.05627009775475,217.58636797114158,Month-to-month,Electronic check,No,1,1,1,0,1,1,1
55,0.32844198244993356,80.41604439975943,438.01151577548603,Two year,Credit card,Fiber optic,1,0,1,0,0,1,0
18,1.1339860611906358,43.92329009271309,537.7367852391124,Month-to-month,Credit card,DSL,1,1,1,0,1,1,0
50,1.8110964008861667,73.55628790305806,1639.8056393114828,Two year,Mailed check,Fiber optic,0,0,0,1,1,1,0
30,0.16810150285514008,30.96195539963329,147.61611939746587,Two year,Credit card,DSL,0,0,1,0,1,0,1
18,5.612492519935785,53.77324007115588,3530.6548481336354,Month-to-month,Electronic check,Fiber optic,0,1,1,1,1,1,0
47,2.8140851890740977,58.41021399564028,1927.325530714992,One year,Electronic check,Fiber optic,0,0,0,0,1,0,0
60,1.7667949817834774,98.49719345828129,1986.501016414457,Month-to-month,Bank transfer,Fiber optic,1,1,0,1,1,1,0
37,3.5256289448937608,59.50395390494624,2435.2497860058907,Two year,Mailed check,DSL,0,1,1,0,0,0,0
54,0.16716925216108433,20.97513053098163,0.0,Month-to-month,Bank transfer,Fiber optic,1,1,1,1,1,0,0
64,1.2957315783879726,25.022221862775005,299.0201502105272,One year,Credit card,No,0,1,0,0,1,0,0
59,1.9890079984897704,65.68059172693361,1709.6162355647277,Month-to-month,Credit card,Fiber optic,1,1,1,1,1,0,0
64,3.528127981870848,77.27541711579818,3180.103034334839,Month-to-month,Bank transfer,No,1,0,1,1,1,1,0
51,3.0600482823770996,72.50911715254506,2675.222714697974,Month-to-month,Credit card,DSL,0,1,1,0,0,0,1
41,0.648883684960762,68.35140211601981,481.93844076023754,Month-to-month,Electronic check,No,1,1,0,1,0,1,1
18,5.656377740795594,88.24519195011334,6107.66426744996,One year,Electronic check,DSL,1,0,1,1,1,1,0
36,0.26556812430445276,54.208175585257365,303.8677918060804,One year,Bank transfer,DSL,0,1,0,1,0,1,1
27,4.1610221247649495,82.8982111205365,4225.702485125752,One year,Mailed check,No,1,1,1,1,0,0,0
72,7.076802420323532,32.35970229947165,2778.652089956475,Month-to-month,Mailed check,No,0,1,1,1,1,1,0
37,0.3899712733624854,46.901043341238676,196.37476144165367,Month-to-month,Mailed check,Fiber optic,1,1,1,0,1,0,0
41,2.5607436691068237,28.859172101363676,767.6238366316505,Month-to-month,Bank transfer,DSL,1,1,1,0,1,1,0
48,0.08223890830146617,59.503093986604156,253.07452199243406,Two year,Electronic check,DSL,1,1,0,1,1,1,0
40,1.0398095130800227,64.07477565467315,723.5394335151133,Two year,Bank transfer,Fiber optic,1,1,1,1,1,1,0
65,1.452511745116336,67.2820298445304,1239.0998977166632,Month-to-month,Electronic check,No,0,1,0,0,1,0,1
30,1.7380760022316515,66.2376670577427,1487.4697519448107,Month-to-month,Electronic check,DSL,1,1,1,1,0,1,0
42,5.495784359757096,46.448933383765436,3007.751809724235,Month-to-month,Mailed check,No,1,1,0,0,0,1,0
28,2.231012506695971,61.19518311173569,1742.127879193585,One year,Electronic check,DSL,1,0,1,1,1,1,0
20,1.3127741815146354,35.05106662788503,628.5909439775262,One year,Credit card,No,1,1,1,1,1,1,0
30,3.3180446646740895,92.264579502645,3846.452332623972,One year,Electronic check,No,1,1,1,1,0,0,0
39,6.012891757812204,58.92747854203998,4204.959953766381,Month-to-month,Electronic check,Fiber optic,1,1,0,0,0,0,0
33,0.04462649584848536,55.222277619126174,0.0,One year,Bank transfer,DSL,0,1,1,1,1,0,0
29,8.093541389859675,96.77880656888166,9348.850343973154,One year,Mailed check,No,1,1,0,1,1,1,0
18,0.18013858051860843,40.15506932901542,107.68708052809495,Month-to-month,Electronic check,Fiber optic,0,1,1,1,1,0,1
38,3.3681804575576075,42.48825771936062,1723.118704620765,One year,Electronic check,Fiber optic,1,1,1,0,1,1,0
18,0.6579382183731813,43.0755935026287,300.7491613063879,Month-to-month,Credit card,Fiber optic,1,1,1,1,1,1,0
51,0.2835411294480137,63.64257236601036,25.623696297902,Month-to-month,Bank transfer,DSL,1,1,1,1,1,1,0
41,1.1591214844976143,73.63263259275195,1071.2382963934472,Two year,Mailed check,No,0,1,0,1,0,1,1
18,2.0654051754475944,79.79350936235667,2174.9055743578706,Month-to-month,Mailed check,DSL,1,1,1,1,1,0,1
35,0.9591444290619028,116.43990634989937,1386.6173737642484,Two year,Electronic check,No,1,1,0,1,1,1,0
28,0.11222114357629706,20.01135091598472,87.86191211693199,One year,Mailed check,DSL,1,0,1,0,0,1,0
44,1.8298889752290728,77.17471178248834,1751.8983817025899,Month-to-month,Bank transfer,Fiber optic,0,0,1,1,0,1,0
60,4.653822705668396,53.85738854855538,3047.417519331505,One year,Credit card,DSL,1,0,1,1,1,0,0
18,0.9664707388183561,53.27169702222453,710.9930332369331,One year,Electronic check,DSL,0,1,1,1,1,0,0
41,0.4875416200094418,52.60455743492245,347.30030193898835,Month-to-month,Credit card,DSL,1,0,1,1,1,0,0
37,1.1688630447439305,46.824606583840534,625.5109096809668,Month-to-month,Electronic check,Fiber optic,0,1,1,0,0,1,0
50,0.09914263158030373,98.69049669206903,37.81433564735241,Month-to-month,Electronic check,Fiber optic,0,0,1,1,1,0,1
43,3.4350218124098757,81.84594654027805,3348.813973950185,Month-to-month,Electronic check,No,0,1,1,1,1,1,0
28,3.5013211682372263,65.4639195711475,2781.9354378479225,Month-to-month,Electronic check,DSL,0,1,1,1,0,1,1
35,1.7734661089248769,92.02031504974,1926.730624767347,Month-to-month,Credit card,Fiber optic,0,1,0,1,1,1,0
28,0.8711360435225806,34.74942069402249,394.69154261025227,Month-to-month,Mailed check,Fiber optic,1,1,1,1,0,0,1
56,3.2167106417535627,38.385897373381475,1525.6309082606376,Two year,Electronic check,DSL,1,0,0,1,1,1,0
40,1.6179558578874482,21.440645356106245,499.5981561366111,Month-to-month,Credit card,Fiber optic,0,1,1,1,1,1,1
68,3.4966220481978527,51.01170919753425,2268.7035020401636,One year,Credit card,Fiber optic,1,0,0,1,1,0,0
39,1.9964054977277614,68.23397053409506,1642.4728287206233,One year,Credit card,DSL,1,1,1,1,1,1,0
29,3.06871165245739,67.05717155864669,2338.5718283994743,One year,Credit card,DSL,1,1,1,1,1,0,0
18,1.82540930518779,67.98683822119762,1454.7352757493331,Month-to-month,Electronic check,Fiber optic,0,1,0,0,1,1,0
18,1.0693524982577571,36.778863378678366,476.3610899855053,Two year,Credit card,DSL,0,1,1,1,1,0,0
18,6.337594882863896,81.06309485228044,5981.363785881369,One year,Bank transfer,Fiber optic,1,0,1,1,0,1,0
44,1.5579061683206585,69.79255036477996,1443.6293886036992,Two year,Credit card,No,0,1,0,1,1,1,0
47,1.858192337963699,79.66108562931997,1790.5452186543168,Month-to-month,Credit card,Fiber optic,0,1,1,1,0,0,1
18,0.4981734670821448,27.14475644819896,200.4088526528247,Month-to-month,Mailed check,Fiber optic,0,0,0,0,0,1,1
53,1.9651323982046287,71.2298171759558,1816.2649036605858,One year,Credit card,DSL,0,1,0,1,0,1,0
32,1.695431593007745,41.24469520164946,776.1164284519825,Month-to-month,Electronic check,No,1,1,1,0,0,1,0
42,0.40873780133903187,57.05353494897276,337.24343029235587,Month-to-month,Mailed check,DSL,0,1,1,0,1,0,1
64,0.12287248405749311,75.68729797272766,100.61222345191096,Month-to-month,Electronic check,Fiber optic,1,1,1,1,1,0,0
53,1.8544977053136842,66.82187212511826,1468.643415547963,One year,Credit card,No,1,0,1,1,0,1,0
35,2.8852407598432426,47.96920040441363,1583.6130679064,Two year,Electronic check,Fiber optic,1,0,1,1,1,0,0
26,1.4821611815681837,65.12546312368836,1324.8775218516262,Month-to-month,Bank transfer,Fiber optic,0,1,1,0,1,1,1
18,0.514364255753828,34.36929369512714,174.5900300597886,Two year,Mailed check,Fiber optic,0,1,1,1,1,0,0
29,2.1963566258566187,88.00534791796592,2389.4399728148674,One year,Credit card,DSL,1,1,0,1,0,0,0
36,0.16699307154142984,60.89431961007497,0.0,Month-to-month,Mailed check,Fiber optic,1,1,1,0,0,1,1
25,1.1661966818636078,87.37099888510652,1340.700080860021,Two year,Credit card,DSL,1,0,1,1,0,1,0
38,0.35673897319889397,54.46936625807914,338.3972650721255,Two year,Credit card,Fiber optic,1,1,1,0,0,1,0
41,0.40780728977822406,54.52848023186834,276.5887518987346,One year,Mailed check,DSL,1,1,0,1,1,1,0
36,0.4520302134673321,49.71626426724307,246.98479598044972,Month-to-month,Mailed check,No,1,1,1,1,1,1,0
30,0.9778251461834561,82.52347863386152,1008.322391266032,One year,Bank transfer,DSL,1,1,0,1,0,1,0
42,0.10500954137404687,50.81137685343048,292.90721864758007,Month-to-month,Credit card,Fiber optic,1,0,1,1,0,1,0
46,1.0143095422915185,77.89190864830353,771.7544046209338,Month-to-month,Credit card,Fiber optic,0,0,1,1,0,1,1
23,1.4336811182721734,57.350952046614196,1064.8784635273764,Month-to-month,Electronic check,Fiber optic,0,0,1,1,1,1,1
61,1.3205635662165136,25.48073400216761,312.6254173492118,Two year,Credit card,DSL,0,1,1,1,0,1,0
38,0.9650727959487726,53.59371864427068,618.6702391378449,Two year,Mailed check,Fiber optic,0,1,1,1,1,1,1
40,3.6545238759782963,41.417835712743035,1791.5616221349255,Month-to-month,Bank transfer,DSL,1,1,0,1,1,0,1
50,0.31407195892211287,65.67805447364675,204.69979694100215,Month-to-month,Credit card,Fiber optic,0,0,1,1,0,0,0
43,1.4092121423115367,41.191845286510194,695.530069598348,Two year,Electronic check,DSL,1,0,1,0,1,0,0
54,0.1280989709773141,83.51950201429233,14.968032647043671,Month-to-month,Credit card,Fiber optic,1,1,1,0,1,0,0
44,0.14762826208784324,63.178482792939455,214.84119900561703,One year,Bank transfer,DSL,0,1,1,1,1,0,0
30,1.7060021508484982,61.44808010482522,1078.5523307722515,Month-to-month,Credit card,No,1,1,0,0,1,1,0
45,1.6695063988829757,78.11784275575165,1618.995311454772,Month-to-month,Electronic check,Fiber optic,0,1,1,1,1,1,0
22,4.208017934861908,84.27813868151725,4223.073443809787,Two year,Mailed check,DSL,0,1,1,1,0,0,0
41,1.6323192721278295,64.59802496460696,1148.2427237127258,Month-to-month,Credit card,Fiber optic,1,0,0,1,0,1,0
39,6.427329870575044,49.57599400901419,3843.933542950906,Month-to-month,Electronic check,No,1,0,0,1,1,1,0
36,0.09984078691583852,29.52060767775741,0.0,Month-to-month,Electronic check,DSL,0,0,1,1,1,1,0
38,0.2062985573367592,51.2790048592964,130.9167988616136,Two year,Credit card,Fiber optic,0,0,1,0,0,0,0
18,0.09013252232001011,52.65575506704077,0.0,Two year,Electronic check,Fiber optic,0,0,1,1,1,1,0
31,0.40981383422204104,67.14114905984593,376.3116691952517,Month-to-month,Credit card,DSL,0,0,1,1,1,0,1
41,1.5585874382785216,58.09706237723945,994.1564861015518,Month-to-month,Electronic check,No,0,1,1,0,0,0,0
42,2.0745011369763393,78.75865944102856,1915.5197409828213,One year,Mailed check,DSL,1,1,1,0,1,0,0
24,0.09331371426792875,52.740334574586214,88.45169692497103,Month-to-month,Credit card,DSL,0,1,1,0,1,1,1
58,5.836464601468577,63.85917666294117,4395.2876776819885,One year,Bank transfer,No,1,1,0,0,1,1,0
27,3.6924149635517485,88.67974886393779,3923.5127800637506,Month-to-month,Bank transfer,Fiber optic,1,0,1,0,1,0,0
54,0.7036946091209195,71.83650427909933,455.2284794670434,Month-to-month,Bank transfer,No,1,1,0,1,0,0,0
46,0.16065847959723786,63.79924916622871,186.08624480551538,One year,Credit card,Fiber optic,0,1,1,1,1,1,0
30,0.3723870621674786,52.96111116129646,413.1557716888425,Month-to-month,Electronic check,Fiber optic,1,1,1,1,1,1,1
66,0.27151210498967454,52.335372065700454,449.73713121070983,Two year,Mailed check,No,0,1,1,0,1,0,0
22,0.2631438371228678,47.98773494096105,160.6489351530392,Month-to-month,Electronic check,DSL,1,0,0,1,0,1,1
53,1.4619543472751453,54.17986268434201,1029.3222435134494,Month-to-month,Bank transfer,Fiber optic,0,1,0,1,1,1,1
55,0.5643212010594189,80.11331677488629,364.45315042834125,Two year,Electronic check,Fiber optic,1,0,1,1,1,0,0
29,0.8867692519376058,60.56223457415463,794.7301620184736,Month-to-month,Mailed check,DSL,0,0,1,1,0,1,1
60,9.113776184457235,38.00453861237538,4234.001157353437,One year,Mailed check,Fiber optic,0,0,1,1,1,0,0
36,2.3060160376435577,100.36338586119567,2728.8815841623873,Month-to-month,Electronic check,DSL,0,0,1,1,1,1,1
44,5.951101281159521,71.39930382290326,5222.57194148143,One year,Electronic check,Fiber optic,0,0,1,1,0,1,0
43,0.30760011101690216,36.86113198973661,110.61425184248584,One year,Bank transfer,Fiber optic,1,0,0,0,1,0,0
37,0.9629850688540578,56.163021455183525,603.2072946954063,Month-to-month,Mailed check,No,1,0,0,1,0,1,0
52,1.6181569782139775,67.21772765656836,1352.7595133487023,Two year,Credit card,DSL,0,1,0,1,0,1,0
51,0.15972791472624923,99.09184186594754,83.59734922854064,One year,Bank transfer,Fiber optic,1,0,1,0,0,0,0
18,0.00839247104463667,42.837750834822614,106.47665144197812,Month-to-month,Electronic check,DSL,1,0,0,1,0,0,1
59,2.219959308891726,84.52081438711893,2145.9942431328486,One year,Bank transfer,Fiber optic,1,1,0,1,0,0,0
18,2.05343655321216,92.98972853944686,2186.376612891796,One year,Electronic check,Fiber optic,0,1,1,1,1,1,0
55,1.0579412054399708,52.426913898508595,574.6061310065954,Month-to-month,Credit card,Fiber optic,1,0,1,0,0,1,0
56,1.345293813085144,59.44972762279533,1035.6782128781347,Month-to-month,Credit card,No,0,0,1,0,1,1,0
23,1.0738019691807457,44.2738150525246,508.8181812865698,Month-to-month,Bank transfer,No,1,1,1,1,1,1,1
33,0.04859572296171013,60.9307771783939,0.0,Month-to-month,Bank transfer,DSL,1,0,0,1,1,1,1
23,0.8170544017175703,64.26820051314138,569.5593934431752,One year,Electronic check,DSL,1,1,1,1,1,1,0
36,0.3897980582094168,78.19299996164742,362.54951753938127,Month-to-month,Mailed check,Fiber optic,1,0,0,1,1,1,0
35,0.20722229139925516,86.80366942040894,97.75461498348861,Two year,Credit card,Fiber optic,1,1,1,1,1,1,0
51,6.280149339327966,50.03807870756706,3655.7911723353827,Month-to-month,Electronic check,DSL,0,1,1,1,0,1,1
59,1.829382648428364,25.65349871548011,774.2904184689021,Month-to-month,Electronic check,Fiber optic,1,1,1,1,1,0,0
60,2.608737875791016,64.57510441447516,1935.457708249023,One year,Mailed check,Fiber optic,0,0,1,1,1,0,0
31,0.7577351876481495,70.87075059937281,612.1109011728709,One year,Bank transfer,DSL,0,1,1,1,0,0,0
36,0.9989378105342606,69.98835375370084,802.244454259502,One year,Mailed check,No,1,0,1,0,1,1,0
18,0.5407952756893024,58.46653504981912,337.28543051333816,Month-to-month,Credit card,Fiber optic,1,1,0,1,1,1,0
27,0.20398941927636227,67.49504199327869,227.3539670398215,Month-to-month,Electronic check,DSL,1,1,1,1,0,0,1
54,0.3945414110476706,95.30889616704495,546.0539715969071,Month-to-month,Mailed check,DSL,1,1,0,1,1,1,0
64,3.1941695086596855,72.63468337925019,2753.4944479006576,Two year,Bank transfer,No,1,1,1,1,1,1,0
21,2.263588368822698,57.53263149993831,1439.1145172330382,Month-to-month,Electronic check,No,0,0,1,1,1,1,1
31,1.583412318337563,54.99604365808008,1172.4209786413035,Two year,Bank transfer,Fiber optic,0,1,0,1,1,0,0
39,1.2890564349149425,61.60295284644539,943.3820841979982,One year,Electronic check,DSL,1,1,1,1,1,1,0
44,5.113259498215055,97.73479923661279,6169.952867518739,Month-to-month,Electronic check,No,0,1,0,1,0,0,1
27,0.15103165911722172,61.333985809476054,0.0,One year,Electronic check,Fiber optic,1,1,1,0,1,0,0
46,0.6586777563207812,64.60411310958584,530.1798293937236,Two year,Credit card,No,1,0,0,0,0,0,0
32,0.8613746215431589,55.35372858127394,764.0241974799917,Two year,Bank transfer,Fiber optic,1,1,1,1,1,1,0
39,3.0504307866758915,86.9796671488393,3148.5790402838766,Month-to-month,Credit card,DSL,1,1,1,1,0,0,1
48,9.789607031668986,104.1967450948935,12217.992919162421,Month-to-month,Mailed check,Fiber optic,0,1,1,1,0,1,1
40,0.550638982756573,74.01226098862776,518.5996023865376,Month-to-month,Bank transfer,DSL,1,1,1,1,1,1,1
33,4.147831022890391,66.65545807570851,3261.827340328228,Month-to-month,Mailed check,DSL,0,1,0,0,1,0,1
38,3.551253729785318,65.73565666348469,2770.1207576677716,One year,Credit card,Fiber optic,1,0,1,1,0,0,0
38,0.5089005595057107,20.0,88.35462486223027,Two year,Bank transfer,No,0,1,0,1,1,0,1
34,1.019427751304753,79.90301728569635,914.7221653656295,Month-to-month,Bank transfer,Fiber optic,1,1,1,0,1,1,1
36,1.0541568738232674,67.68332831991687,979.0718045201847,One year,Electronic check,Fiber optic,1,1,1,0,0,0,0
63,7.653587712928802,73.5668410132145,6802.711048722346,One year,Bank transfer,DSL,1,1,1,1,0,1,0
48,0.399078430580872,50.770756118325906,268.2009872635987,Month-to-month,Mailed check,DSL,1,1,0,1,1,0,0
35,3.2104732116383348,57.310862420458164,2288.7969631302644,Month-to-month,Credit card,DSL,1,0,0,0,1,1,0
50,0.8135100218697903,56.77950126993654,527.8527365179956,One year,Electronic check,Fiber optic,1,0,0,1,0,0,1
34,2.6251240590719855,85.43245968146078,2613.829282190711,Two year,Electronic check,Fiber optic,1,1,1,1,1,1,0
57,1.0894922970904337,57.42480326793813,690.5041394067702,One year,Mailed check,DSL,1,1,0,1,1,1,0
45,1.7272056955616404,106.65320644219595,2210.7226115129283,Month-to-month,Electronic check,No,1,1,1,1,0,1,1
38,3.5748789078052865,73.61724838030075,3052.151810987511,Month-to-month,Electronic check,DSL,1,1,0,1,0,0,1
46,3.2609713920670957,39.48634680008537,1495.1400658491546,Month-to-month,Credit card,No,1,1,0,0,0,1,1
18,4.026157124852698,62.429074134960864,2964.579475330016,One year,Bank transfer,Fiber optic,0,1,1,0,1,0,0
23,0.12293677172784434,51.96649755687169,289.11874435463795,One year,Credit card,DSL,1,1,0,1,0,1,0
22,2.3556392854516455,21.112350603599516,319.41549588742174,Month-to-month,Credit card,Fiber optic,1,1,1,1,0,1,1
42,0.30161642322359905,96.9894188022758,333.08124693557403,Two year,Electronic check,Fiber optic,1,0,1,1,1,1,0
65,1.0750873464017279,79.06285084440007,1192.5630254406174,One year,Bank transfer,Fiber optic,1,1,0,1,0,1,0
73,1.5907515009003133,75.66414635798625,1456.5386990129368,One year,Electronic check,Fiber optic,1,1,1,1,1,0,0
49,1.0308037736291078,68.30807320599409,920.288382902974,Two year,Credit card,DSL,1,1,1,0,0,0,0
47,1.4663209868152987,37.35964862615125,667.3574735968278,Month-to-month,Mailed check,Fiber optic,0,0,0,1,1,1,0
18,10.0,55.32765720889127,6572.585526945304,Two year,Mailed check,No,1,0,0,0,0,1,0
31,0.29055406667915096,81.83561549568026,61.14045712664361,Month-to-month,Mailed check,DSL,1,1,1,1,0,0,1
28,2.250668597004573,43.97559940434995,1208.2395760695115,Month-to-month,Mailed check,DSL,1,0,0,0,1,1,0
30,1.0083653620495725,20.0,164.44702643165826,Two year,Electronic check,No,1,1,1,0,1,0,0
37,0.2854552087000837,60.45787984438148,127.06265988597961,Two year,Mailed check,DSL,0,1,1,0,1,1,1
32,0.34570132734730624,62.16484891944923,207.9869238316691,One year,Credit card,Fiber optic,1,1,0,1,1,0,0
18,5.962598120437668,67.71126832829418,5019.307115863199,One year,Credit card,Fiber optic,1,0,1,0,1,0,0
51,4.233896354690996,79.57037287029073,4283.196293868524,One year,Mailed check,Fiber optic,0,0,1,1,1,1,0
23,4.751214149805556,77.75211624462418,4454.724252298258,Two year,Mailed check,Fiber optic,1,1,1,1,1,1,0
